sentimen,tweet,tweet_clean
positif,"Pak Ari, saya percaya Pak Prabowo dan Pak Sandiaga ga akan ngambil gaji, toh gajinya cuman 70 juta rupiah per bulan, yang notabene cuman recehan bagi mereka.  Kalau hanya diiming-imingi hal seperti itu aja ga bakalan bikin saya goyah dan berubah haluan ke kubu 02.",pak ari saya percaya pak prabowo dan pak sandiaga ga akan ngambil gaji toh gaji cuman 70 juta rupiah per bulan yang notabene cuman receh bagi mereka kalau hanya diiming imingi hal seperti itu aja ga bakal bikin saya goyah dan ubah haluan ke kubu 02
negatif,Karena otakmu... Gak bisa nalar dengan sehat.. Ya omongmu ngawur begini..   Emang ketimpangan ekonomi cuma akibat yg ditimbulkan 5 tahun....,karena otak gak bisa nalar dengan sehat ya omong ngawur begini emang timpang ekonomi cuma akibat yg timbul 5 tahun
negatif,"Nah sekarang saya mau tanya?, apa ASN seperti itu yg mau dinaikin prabowo gaji nya, dan Honorer seperti itu yg mau dijadiin ASN...serius kamu gak sakit hati ma janji prabowo gitu",nah sekarang saya mau tanya apa asn seperti itu yg mau dinaikin prabowo gaji nya dan honorer seperti itu yg mau dijadiin asn serius kamu gak sakit hati ma janji prabowo gitu
positif,Apalagi utk ikut pak @prabowo  dan bang @sandiuno  tdk mengambil gajinyaðŸ˜Ž #UASdifitnahKejiDanBrutal https://twitter.com/geloraco/status/1117396723255562240Â â€¦,apalagi utk ikut pak prabowo dan bang sandiuno tdk ambil gaji uasdifitnah keji dan brutal
positif,lanjutkan 2 periode pak.or yg gk suka dgn pmbngunan infrastruktur itu gak paham tentang variabel pertumbuhan ekonomi,lanjut 2 periode pak or yg gk suka dgn pmbngunan infrastruktur itu gak paham tentang variabel tumbuh ekonomi
netral,"Tapi kan tetep dikoalisi prabowo, masa gak punya harga diri?",tapi kan tetep koalisi prabowo masa gak punya harga diri
netral,Barisan Sakit Hati Jokowi Merapat ke Prabowo hingga Pengamat Tampik Pertumbuhan Ekonomi RI Stagnan  http://akurat.co/ekonomi/id-590944-read-barisan-sakit-hati-jokowi-merapat-ke-prabowo-hingga-pengamat-tampik-pertumbuhan-ekonomi-ri-stagnanÂ â€¦,baris sakit hati jokowi rapat ke prabowo hingga amat tampik tumbuh ekonomi ri stagnan
netral,CEK FAKTA: Jokowi Bangun Ekonomi RI Secara Indonesia-sentris   http://akurat.co/ekonomi/id-590866-read-cek-fakta-jokowi-bangun-ekonomi-ri-secara-indonesiasentrisÂ â€¦,cek fakta jokowi bangun ekonomi ri cara indonesia sentris
positif,"Nikmati saja prosesnya,,, mahal ,murah,,itu wajar saat"" waktu tertentu...  Inflasi terjaga,,,  Ga sekarang aja ,harga"". Sembako naik dan turun...udh dr dulu,,  Anda masih bs bermain medsos,,itu artinya anda bs beli paket data to? Artinya mahal ,murah msh bs kebeliðŸ˜‚",nikmat saja proses mahal murah itu wajar saat waktu tentu inflasi jaga ga sekarang aja harga sembako naik dan turun udh dr dulu anda masih bs main medsos itu arti anda bs beli paket data to arti mahal murah msh bs kebel
negatif,klo gak paham ilmu ekonomi tentang variabel pertumbuhan ekonomi mending mingkem cuk,klo gak paham ilmu ekonomi tentang variabel tumbuh ekonomi mending mingkem cuk
negatif,"Udah manusia kuper macam lu ga ngerti mobile legend jgn sok sok ngomong gituan, ntar tol langit lu sangka jalan yol di atas langit,, Akum sampah jgn ngomong tinggi yg nga paham atinya,,, Biasa main di goa trus di gaji buat jadi buzer ya mna ngerti bahasa lu",udah manusia per macam lu ga ngerti mobile legend jgn sok sok ngomong gituan ntar tol langit lu sangka jalan yol di atas langit akum sampah jgn ngomong tinggi yg nga paham ati biasa main di goa trus di gaji buat jadi buzer ya mna ngerti bahasa lu
negatif,"Kata Wowo kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adalah salah semua pihak. Termasuk presiden-presiden sebelum Jokowi. Lah, ekonomi Indonesia masa Pak Jokowi baik-baik aja tuh.Malah ngehoaks dengan menyalahkan Presiden terdahulu. #PrabowoSalahkanSBY",kata wowo salah arah ekonomi yang akibat jadi deindustrialisasi adalah salah semua pihak masuk presiden presiden belum jokowi lah ekonomi indonesia masa pak jokowi baik baik aja tuh malah ngehoaks dengan salah presiden dahulu prabowo salah sby
positif,"Luarbiasa pembangunan infrastruktur di era bapak, semoga infrastruktur yang dibangun dapat menunjang pertumbuhan ekonomi dan pemerataan sosial di Republik Indonesia semangat",luarbiasa bangun infrastruktur di era bapak moga infrastruktur yang bangun dapat tunjang tumbuh ekonomi dan rata sosial di republik indonesia semangat
negatif,"Aduhhhh, keadaan ekonomi dulu diposting tuan, nilai tukar rupiah, neraca perdagangan, Indonesia di forum internasional...",aduhhhh ada ekonomi dulu diposting tuan nilai tukar rupiah neraca dagang indonesia di forum internasional
netral,Di jaman SBY harga pupuk murah di jaman bpk pupuk mahal dan langka bisa di jelas kn kenapa pk....,di jaman sby harga pupuk murah di jaman bpk pupuk mahal dan langka bisa di jelas kn kenapa pk
negatif,"Nonton debat g smalm? Pak prabowo dgn tegas mengatakan trpuruknya ekonomi indonesia itu bkn slh  http://jokowi.tpÂ  presiden"" sblm'y",nonton debat g smalm pak prabowo dgn tegas kata trpuruknya ekonomi indonesia itu bkn slh presiden sblm y
positif,Semoga president yang terpilih nanti bisa menurunkan harga tiket pesawat @jokowi @prabowo #01 #02 #dilemapengenjalanjalan,moga president yang pilih nanti bisa turun harga tiket pesawat jokowi prabowo 01 02 dilemapengenjalanjalan
netral,"Sedangkan Prabowo lebih fokus pada swasembada pangan, harga sembako murah, menciptakan lapangan kerja. Target market yang disasar cenderung kaum emak-emak dan mereka yg sulit mendapat kerja. Keyword: kekayaan negara, kebocoran negara.",sedang prabowo lebih fokus pada swasembada pangan harga sembako murah cipta lapang kerja target market yang sasar cenderung kaum emak emak dan mereka yg sulit dapat kerja keyword kaya negara bocor negara
positif,Dengan memilih prabowo sandi anda akan beramal selama 5 th Karena gaji mereka akan disumbangkan untuk kaum dhuafa dan anak yatim Aamiin... ðŸ‘†ðŸ‘† #TheGreatCampaignOfPrabowo,dengan pilih prabowo sandi anda akan amal lama 5 th karena gaji mereka akan sumbang untuk kaum dhuafa dan anak yatim aamiin the great campaign of prabowo
negatif,Ohh prabowo ikuti 1400 karyawannya. Yg tidak mengambil gajinya.ðŸ¤£ðŸ¤£ðŸ˜›ðŸ˜›  https://twitter.com/exelflores21/status/1117415666263269377Â â€¦,ohh prabowo ikut 1400 karyawannya yg tidak ambil gaji
positif,"Bapak Jokowi, 2 Periode. HARGA MATI #photoshop #JohnWick pic.twitter.com/fKpeg7NHX2",bapak jokowi 2 periode harga mati photoshop john wick
negatif,"Hadeh susah sih kalo otaknya ketinggal di jaman batu. Itu berarti pak Jokowi melek digital, bukan yg jawabnya ""yang onlen onlen ya?"". Tp lebih penting lagi sih bayar gaji pegawai. Ngurus perusahaan aja gak bisa. Gmb mau ngurus negara. Wkwkwk",hadeh susah sih kalo otak tinggal di jaman batu itu arti pak jokowi melek digital bukan yg jawab yang onlen onlen ya tp lebih penting lagi sih bayar gaji pegawai ngurus usaha aja gak bisa gmb mau ngurus negara wkwkwk
positif,artinya presiden yg ke 6 tdk menerima gaji.prabowo sandi akan dilimpahkan ke yatim piatu dan dhuafa subhanallah,arti presiden yg ke 6 tdk terima gaji prabowo sandi akan limpah ke yatim piatu dan dhuafa subhanallah
positif,"Logistik lancar, arus barang lancar, aman ga ada preman, jalan bagus bikin kendaraan awet. Akhirnya harga murah, dan  penduduk Sumatra yang menang. #BarengJokowi",logistik lancar arus barang lancar aman ga ada preman jalan bagus bikin kendara awet akhir harga murah dan duduk sumatra yang menang bareng jokowi
positif,"Klo ini terlaksana saya yakin pak Prabowo dgn kebesaran hatinya akan mengatakan sys belum bisa ngaji. Klu satunya barangkali akan meng-iyakan demi sandiwara, Hiks...hiks..hiks  #PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih",klo ini laksana saya yakin pak prabowo dgn besar hati akan kata sys belum bisa ngaji klu satu barangkali akan meng iya demi sandiwara hiks hiks hiks pilih orang baik pilih jelas islam pilih baju putih
netral,Paguyuban Suami-Suami Gaji Paspasan mengucapkan #TerimaKasihIstriku  karena ga pernah nuntut buat beliin tas Hermes. @jokowi,paguyuban suami suami gaji paspasan ucap terima kasih istri karena ga pernah nuntut buat beliin tas hermes jokowi
positif,"mantap, semoga roda ekonomi papua berjalan lebih efektif dan efisien. terimakasih pak @jokowi",mantap moga roda ekonomi papua jalan lebih efektif dan efisien terimakasih pak jokowi
negatif,"kalau sampai nanti kalian ambil gaji itu,apa yg kalian makan dari hasil gaji itu akan memakan tubuh anda dari dalam",kalau sampai nanti kalian ambil gaji itu apa yg kalian makan dari hasil gaji itu akan makan tubuh anda dari dalam
positif,Siap ketuaku.....ini bukan saja harga diri partai tapi kinerja jokowi lebih jelas dan lebih dinikmati hasilnya untuk kemaslahatan ummat bukankah garis perjuangan ketua lebih berpihak ke masyarakat yg lemah dan jokowi sudah sangat banyak membantu masyarakat sampai di desa2....,siap ketua ini bukan saja harga diri partai tapi kerja jokowi lebih jelas dan lebih nikmat hasil untuk maslahat ummat bukankah garis juang ketua lebih pihak ke masyarakat yg lemah dan jokowi sudah sangat banyak bantu masyarakat sampai di desa2
negatif,Sedih ya bro..mudah2an di akhir periode ke 2 pemerintahan Pak Jokowi nanti harga diri kampret bisa naik..minimal jadi 250 ribu lah ðŸ˜…ðŸ˜…ðŸ˜…ðŸ˜…ðŸ˜…ðŸ˜…ðŸ˜…,sedih ya bro mudah2an di akhir periode ke 2 perintah pak jokowi nanti harga diri kampret bisa naik minimal jadi 250 ribu lah
positif,"Mamfaat yang dapat diperoleh dari pelaksanaan Asian Games 2018 tidak hanya sebatas di bidang pembinaan olahraga nasional, tetapi juga dari sisi pembangunan infrastruktur, pariwisata, dan perekonomian secara lebih luas.Â Indonesia maju, Jokowi hebat!",mamfaat yang dapat oleh dari laksana asi games 2018 tidak hanya batas di bidang bina olahraga nasional tetapi juga dari sisi bangun infrastruktur pariwisata dan ekonomi cara lebih luas indonesia maju jokowi hebat
negatif,"Mestinya dia liat dan datang. Bahwa yg datang kesana org2 mukanya cling, fasionable, happy, gak ada kelihatan org yg susah. Kalo pun mrk ekonominya sederhana..mrk dtg dgn rasa bahagia dan bangga. Jd gak ada yg bayar..krn cebong adalah org yg makmur lahir bathin.",mesti dia liat dan datang bahwa yg datang kesana org2 muka cling fasionable happy gak ada lihat org yg susah kalo pun mrk ekonomi sederhana mrk dtg dgn rasa bahagia dan bangga jd gak ada yg bayar krn cebong adalah org yg makmur lahir bathin
positif,Oohh baiklah pemirsahðŸ˜Š Beda judul aja ya .diambil cash/ di transfer. Judulnyaaaaa....saya tetap GajianðŸ˜,oohh baik pemirsah beda judul aja ya ambil cash di transfer judulnyaaaaa saya tetap gaji
negatif,"MASALAHNYA DULU KAMU JANJI PERTUMBUHAN EKONOMI 7%, MEROKET KATAMU! JANJI STOP IMPORT, JANJI STOP UTANG, JANJI INI ITU... KALO NGGAK MAMPU YA LAMBAIKAN TANGAN! BIAR @prabowo @sandiuno SAJA! JANGAN KEBANYAKAN NGELES!",masalah dulu kamu janji tumbuh ekonomi 7 roket kata janji stop import janji stop utang janji ini itu kalo nggak mampu ya lambai tangan biar prabowo sandiuno saja jangan banyak ngeles
netral,"Di Korsel banyak yg main game Starcraft, sampe bener2 pro bener mainnya.  Negaranya maju, militernya kuat, ekonominya sangat kuat.",di korsel banyak yg main game starcraft sampe bener2 pro bener main negara maju militer kuat ekonomi sangat kuat
netral,"Demi kelangsungan peningkatan perekonomian, kesehatan, pendidikan serta kesejahteraan Sosial di Indonesia. Jokowi terus menerapkan beberapa ide-ide baru dngan harapan banyak faktor di Indonesia yang meningkat seiring dengan berjalannya waktu dimasa pmerintahannya. #PiliOrangbaik",demi langsung tingkat ekonomi sehat didik serta sejahtera sosial di indonesia jokowi terus terap beberapa ide ide baru dngan harap banyak faktor di indonesia yang tingkat iring dengan jalan waktu masa pmerintahannya pil orangbaik
positif,Kenapa g sandi bahas kalau salah mas?  Kan bisa jadi poin besar untuk buktikan jokowi g bagus...  Atau emang prabowo yg g tau ekonomi makro atau ekonomi skala nasional,kenapa g sandi bahas kalau salah mas kan bisa jadi poin besar untuk bukti jokowi g bagus atau emang prabowo yg g tau ekonomi makro atau ekonomi skala nasional
netral,"Prabowo Janji Pertumbuhan Ekonomi 8%, Rizal Ramli Jelaskan Caranya",prabowo janji tumbuh ekonomi 8 rizal ramli jelas cara
netral,@SandiUno @Prabowo @MardaniAliSera @FadliZon Prabowo berujar salah arahnya pembangunan ekonomi Indonesia saat ini juga tak terlepas dari andil presiden sebelum Jokowi. Anjay! #PrabowoSalahkanSBY #KoalisiPrabohong #WowoCapresAbadi,sandiuno prabowo mardanialisera fadlizon prabowo ujar salah arah bangun ekonomi indonesia saat ini juga tak lepas dari andil presiden belum jokowi anjay prabowo salah sby koalisi prabohong wowo capres abadi
netral,"Secara khusus, Presiden Jokowi ingin melakukan pembangunan manusia. Sebab, tantangan global menuntut penguatan Sumber Daya Manusia (SDM), sebagai penopang perekonomian. #PiliOrangbaik #PilihJelasIslamnya #PilihBajuPutih",cara khusus presiden jokowi ingin laku bangun manusia sebab tantang global tuntut kuat sumber daya manusia sdm bagai topang ekonomi pil orangbaik pilih jelas islam pilih baju putih
netral,Inilah bukti pemerataan pembangunan yang dimaksud @jokowi diharapkan koneksi warga papua lebih efisien  dan titik ekonomi baru tercipta.,ini bukti rata bangun yang maksud jokowi harap koneksi warga papua lebih efisien dan titik ekonomi baru cipta
positif,"Pertumbuhan ekonomi harus diimbangi dengan pemerataan. Selain untuk mencegah ketimpangan, juga demi mewujudkan keadilan bagi seluruh rakyat Indonesia. @jokowi #PilihOrangBaik #PilihYgJelasIslamnya #PilihYgBajuPutih pic.twitter.com/hki07KbqcJ",tumbuh ekonomi harus imbang dengan rata selain untuk cegah timpang juga demi wujud adil bagi seluruh rakyat indonesia jokowi pilih orang baik pilih yg jelas islam pilih yg baju putih
netral,Gimana nih pa di gaji ga? @jokowi @prabowo,gimana nih pa di gaji ga jokowi prabowo
positif,@CelotehPrabu Assalammu'aalaikum Wr Wb.Maaf Bpk Prabowo Sandi...Jng Hanya Guru Honor K2 Saja yg Di Perhatikan tetapi Para Guru2 Honor/Honorer Di Sekolah2 Swasta lah yg Harus di Fikiran Mereka Hidup tdk Layak dng Gaji Seenak Yayasan Saja Di bawah UMR& Sang,celotehprabu assalammu aalaikum wr wb maaf bpk prabowo sandi jng hanya guru honor k2 saja yg di perhati tetapi para guru2 honor honorer di sekolah2 swasta lah yg harus di fikiran mereka hidup tdk layak dng gaji enak yayasan saja di bawah umr sang
positif,"Yaa Allah, banyak dari kami blm mampu berbagi utk sesama, namun kami hanya mampu melalui hati dgn memilih Prabowo Sandi sbg Presiden, dimana beliau akan memberikan Gajinya utk Anak Yatim dan kaum Dhuafa. Yaa Allah, berilah Amanah kpd beliau berDUA.",yaa allah banyak dari kami blm mampu bagi utk sama namun kami hanya mampu lalu hati dgn pilih prabowo sandi sbg presiden mana beliau akan beri gaji utk anak yatim dan kaum dhuafa yaa allah ilah amanah kpd beliau dua
positif,"2004, sy pilih SBY JK,  tapi 10th tdk dihargai @prabowo, Sy mau @AgusYudhoyono jadi CAPRES 2024, sy pilih @jokowi krn kalo @prabowo menang pasti mau 2 periode juga,   #2019TetepJokowi #2024capresAHY demokrat pasti Aman 5 besar pemilu menurut @DennyJA_WORLD",2004 sy pilih sby jk tapi 10th tdk harga prabowo sy mau agusyudhoyono jadi capres 2024 sy pilih jokowi krn kalo prabowo menang pasti mau 2 periode juga 2019 tetep jokowi 2024capres ahy demokrat pasti aman 5 besar milu turut dennyja world
negatif,"Kalau benar, codot cuma dihargai 200rb murah benar. Harga dirinya cuma 50rb - 200rb. Gua dibayar 20jt diminta datang ke kampanyenya Prabowo aja ogah.",kalau benar codot cuma harga 200rb murah benar harga diri cuma 50rb 200rb gua bayar 20jt minta datang ke kampanye prabowo aja ogah
positif,"Ada pula dampak second round effect pada momen Asian Games 2018 yang terjadi karena adanya efek pengganda terhadap perekonomian sehingga dapat menyebabkan penciptaan lapangan kerja, pertumbuhan ekonomi, dan penambahan pendapatan masyarakat. Jokowi hebat!",ada pula dampak second round effect pada momen asi games 2018 yang jadi karena ada efek ganda hadap ekonomi sehingga dapat sebab cipta lapang kerja tumbuh ekonomi dan tambah dapat masyarakat jokowi hebat
netral,Jika Prabowo - Sandi Menang saya berjanji tidak akan mengambil Gajinya...ðŸ˜ðŸ˜,jika prabowo sandi menang saya janji tidak akan ambil gaji
netral,". Sebelumnya harga BBM di Papua senilai Rp 100.000/liter, sungguh drastik, di era Jokowi mampu menekan harga premium seharga Rp6.450/liter setara dengan harga BBM di seantero nusantara. #PiliOrangbaik #PilihJelasIslamnya #PilihBajuPutih",belum harga bbm di papua nilai rp 100 000 liter sungguh drastik di era jokowi mampu tekan harga premium harga rp6 450 liter tara dengan harga bbm di antero nusantara pil orangbaik pilih jelas islam pilih baju putih
positif,Hahaha takdelah. Maâ€™aruf Amin yang jadi calon naib presiden dengan jokowi tu pun pemimpin majelis ulama indonesia. Saja pilih prabowo sebab jokowi ada masalah ekonomi waktu jadi presiden dulu.,hahaha takdelah ma aruf amin yang jadi calon naib presiden dengan jokowi tu pun pimpin majelis ulama indonesia saja pilih prabowo sebab jokowi ada masalah ekonomi waktu jadi presiden dulu
netral,"Bila Terpipilh, Prabowo-Sandi akan Berikan Seluruh Gajinya untuk Fakir Miskin    https://www.portal-islam.id/2019/04/bila-terpipilh-prabowo-sandi-akan.htmlÂ â€¦ pic.twitter.com/5gFfCzoT0s",bila terpipilh prabowo sandi akan ikan seluruh gaji untuk fakir miskin
netral,"Salah satu wacana untuk memanfaatkan teknologi dalam e-sport juga patut diacungi jempol. Wadah dan regulasi yg jelas bisa memberikan angin segar pada perputaran ekonomi. Pajak dari sektor ini  perlu dikawal. Anak muda punya kegiatan positif negara bisa mewadahi, itu juga misi.",salah satu wacana untuk manfaat teknologi dalam e sport juga patut acung jempol wadah dan regulasi yg jelas bisa beri angin segar pada putar ekonomi pajak dari sektor ini perlu kawal anak muda punya giat positif negara bisa wadah itu juga misi
negatif,"Saham sdh dijual,aset banyak berkurang & sekarang tidak akan menerima gaji...????hmmmmm.... Mau korupsi yg g seberapa...???",saham sdh jual aset banyak kurang sekarang tidak akan terima gaji hmmmmm mau korupsi yg g berapa
