sentimen,tweet,tweet_clean
positif,"Dengan mencoblos @prabowo @sandiuno ,anda telah ikut bersodaqoh selama 5 tahun, karena gaji beliau diinfaqkan untuk duafa, anak yatim dll  Insya'allah pic.twitter.com/tnvSQENBem",coblos prabowo sandiuno bersodaqoh 5 gaji beliau diinfaqkan duafa anak yatim dll insya allah
netral,#PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih Salah satu keberhasilan @jokowi adalah membuat BBM menjadi satu harga di di 25 titik wilayah dari target 54 titik wilayah di seluruh Indonesia.  https://bit.ly/2SV4EUfÂ ,pilih orang pilih islam pilih baju putih salah hasil jokowi bbm harga 25 titik wilayah target 54 titik wilayah indonesia
positif,"#PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih Beberapa penghargaan yg dianugerahkan kepadanya, jadi bukti bahwa @jokowi merupakan sosok pemimpin yg diakui integritasnya.",pilih orang pilih islam pilih baju putih harga yg anugerah bukti jokowi sosok pimpin yg aku integritas
netral,"Dalam 50 hari setelah dilantik,Prabowo Sandi akan menghapus pajak.  Dalam 60 hari Prabowo Sandi akan memberikan pelayanan kesehatan dan pendidikan gratis.  Dalam 70 hari Prabowo Sandi akan menurunkan harga-harga...  https://www.facebook.com/100000091430302/posts/2424269370919420/Â â€¦",50 lantik prabowo sandi hapus pajak 60 prabowo sandi layan sehat didik gratis 70 prabowo sandi turun harga harga
netral,"Disaksikan Sandiwara, @jokowi Dapat Penghargaan Tokoh Pemerataan Pembangunan #PilihOrangBaik #PilihYgJelasIslamnya #PilihYgBajuPutih https://nasional.kompas.com/read/2018/09/24/22563621/disaksikan-sandiaga-jokowi-dapat-penghargaan-tokoh-pemerataan-pembangunanÂ â€¦",saksi sandiwara jokowi harga tokoh rata bangun pilih orang pilih yg islam pilih yg baju putih
negatif,sekali2 bahas jg dong masalah ekonomi .. jgn tiap detik infrastuktur terus jadi BORING nich ..,sekali2 bahas jg ekonomi jgn detik infrastuktur boring nich
netral,Jalannya Debat: Ini Jawaban Jokowi Kepada Sandiaga Uno Soal â€˜Ibu-ibu yang mengeluh harga-harga naikâ€™  https://racikan.id/2019/04/jalannya-debat-ini-jawaban-jokowi-kepada-sandiaga-uno-soal-ibu-ibu-yang-mengeluh-harga-harga-naik/Â â€¦,jalan debat jokowi sandiaga uno keluh harga harga
netral,"Jika Terpilih, Prabowo-Sandi Takkan Ambil Gaji Negara, Segini Gaji Presiden dan Wapres  http://manado.tribunnews.com/2019/04/14/jika-terpilih-prabowo-sandi-takkan-ambil-gaji-negara-segini-gaji-presiden-dan-wapresÂ â€¦ lewat @Tribun_Manado",pilih prabowo sandi tak ambil gaji negara gin gaji presiden wapres tribun manado
negatif,"Katanya anti china kok malah mau menggandeng cina, padahal devisit neraca perdagangan dipengatuhi dr ekonomi dunia, kok judilnya gara2 jokowi, dasar kampret",anti china gandeng cina devisit neraca dagang dipengatuhi dr ekonomi dunia judilnya gara2 jokowi dasar kampret
positif,"Jelas Prabowo-Sandi dong. Paslon 02 pemaparan visi misi nya lebih jelas dan pro rakyat. Hubungan ke 2 nyapun sangat harmonis, Dwi Tunggal. Dan ke 2 nya, akan menyumbangkan gajinya. Maklum ke 2 nya sama2 tajir.  #DebatPilpres2019 #17AprilTusukPrabowoSandi",prabowo sandi paslon 02 papar visi misi nya pro rakyat hubung 2 nyapun harmonis dwi tunggal 2 nya sumbang gaji maklum 2 nya sama2 tajir debat pilpres2019 17 april tusuk prabowo sandi
negatif,Kalau pernyataan bahwa @prabowo  dan @sandiuno  tdk akan ambil gaji di beritakan juga lah #UASdifitnahKejiDanBrutal https://twitter.com/Metro_TV/status/1117108862450978816Â â€¦,nyata prabowo sandiuno tdk ambil gaji berita uasdifitnah keji brutal
negatif,Ngajarin ekonomi mikro sama makro ke pengusaha top kaya pak prabowo dan bang sandi ibarat ngajarin ikan berenang... Padahal udah jago #UASdifitnahKejiDanBrutal,ngajarin ekonomi mikro makro usaha top kaya prabowo bang sandi ngajarin ikan renang udah jago uasdifitnah keji brutal
positif,Bukan maksud sy sombong. Sy bisa menghidupi keluarga tanpa kartu2 ini.  Apakah pabowo-sandi melanjutkan? Bisa ya bisa tidak. Mereka hanya janji.  Sy pilih @jokowi bukan untuk sy tapi krn sy harus MEMASTIKAN saudara2 sy yg ekonominya kurang beruntung bisa terbantu dg kartu2 ini.  pic.twitter.com/pfc5zOriur,maksud sy sombong sy hidup keluarga kartu2 pabowo sandi lanjut ya janji sy pilih jokowi sy krn sy saudara2 sy yg ekonomi untung bantu dg kartu2
negatif,Yg suka bilang sebentar lagi ekonomi meroket siapa pak @jokowi ??? Katanya sih capres 2014 itu.. #UASdifitnahKejiDanBrutal,yg suka bilang sebentar ekonomi roket jokowi sih capres 2014 uasdifitnah keji brutal
positif,"Aku memang setuju macro ekonominya jokowi jago bgt. Meski mungkin itu memang rancangan yg sudah ditulis sm ahli ahli yg merancang pembangunan indonesia ya. Tapi, jokowi memang memahami dg baik  https://twitter.com/snpftk/status/1117079444647059456Â â€¦",tuju macro ekonomi jokowi jago bgt rancang yg tulis sm ahli ahli yg rancang bangun indonesia ya jokowi paham dg
positif,"Sesuatu yang benar, belum tentu baik. Sesuatu yang bagus, belum tentu berharga. jokowi",bagus harga jokowi
negatif,Percuma infrastruktur bagus kalo roda perekonomian yg jalan cuman nguntungin asing ama aseng   Saya pilih pemimpin yg pro rakyat pribumi aja deh yaaa #GantiPresiden,infrastruktur bagus kalo roda ekonomi yg jalan cuman nguntungin asing ama aseng pilih pimpin yg pro rakyat pribumi aja deh yaaa ganti presiden
negatif,Ngakunya... ya ngakunya... Prabowo perhatian pada rakyat kecil. Ini baru HOAX yang sebenarnya. Karyawannya di PT Kiani Kertas Nusantara terkatung-katung tanpa gaji dan THR. Selesaikan dulu masalahmu Bowok... sebelum menyelesaian masalah rakyat kecil.  https://www.google.com/amp/s/m.bisnis.com/amp/read/20190226/15/893349/-pt-kertas-nusantara-tak-mampu-gaji-1.400-karyawannyaÂ â€¦,ngakunya ya ngakunya prabowo perhati rakyat hoax karyawannya pt kiani kertas nusantara katung katung gaji thr selesai masalah bowok selesai rakyat
negatif,"Amin.... Pelajaran berharga.. Fitnah kejam sepwrti ini telah di berikan kepada HRS tahun lalu.. Begitu mudah kan, rezim ini acak2 Ulama dan umat Islam... Siapa pelakunya?   Pelakunya Tdk jauh wereng coklat dipaksa jagal talangsari.",amin ajar harga fitnah kejam sepwrti hrs mudah rezim acak2 ulama umat islam laku laku tdk wereng coklat paksa jagal talangsari
positif,"Trans Sumatra akan menunjang pertumbuhan ekonomi di Sumatera dan membantu pemerataan sosial di Sumatera. Logistik, bahan bakar, dan keperluan lain akan lebih mudah dikirimkan karena sudah ada jalur yang memadai. Jokowi mewujudkan kemajuan bagi Pulau Sumatera lewat Trans Sumatra",trans sumatra tunjang tumbuh ekonomi sumatera bantu rata sosial sumatera logistik bahan bakar perlu mudah kirim jalur pada jokowi wujud maju pulau sumatera trans sumatra
netral,"Di Debat Terakhir Capres, Prabowo Sebut Ekonomi RI Salah Arah  http://dlvr.it/R2npGqÂ  pic.twitter.com/6adkV9qpGq",debat capres prabowo ekonomi ri salah arah
positif,"Jokowi, udahdeh anda jadi pelawak aja. Saya peratiin kayaknya cocok  Daripada ngurusin negara, gaji seorang pelawak bisa lebih gede dari gaji presiden looo ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚",jokowi udahdeh lawak aja peratiin kayak cocok ngurusin negara gaji lawak gede gaji presiden looo
positif,"Hahahaha, sebuah negara memiliki skala prioritas bang, mana yg bernilai keekonomian secara makro mana yg nano atau piko. Saat ini kita sangat tergantung pada impor, baik bahan baku, pangan, atau elektronik. Itu dulu yg dikejar. Pertumbujan ekonomi stagnan...",hahahaha negara milik skala prioritas bang yg nilai ekonomi makro yg nano piko gantung impor bahan baku pangan elektronik yg kejar pertumbujan ekonomi stagnan
positif,Debat terakhir ya allah pamungkas bangett ya...prabowo sandi bilang klo terpilih menjadi presiden dan wakil presiden dia akan menyumbangkan seluruh gajinya tuk rakyat yg tidak mampu...masya allah mulia banget pak prabowo dan bang sandi...,debat ya allah pamungkas bangett ya prabowo sandi bilang klo pilih presiden wakil presiden sumbang gaji tuk rakyat yg masya allah mulia banget prabowo bang sandi
positif,semoga dengan adanya tol trans sumatra akan membuat perekonomian di indonesia makin lancar dan maju!,moga tol trans sumatra ekonomi indonesia lancar maju
negatif,Katanya Prabowo gak mau terima gaji... pasti ini exit plan untuk tidak memberi gaji karyawan PT Kiani Kertas yang sudah 4 tahun tidak  menerima gaji. Katanya perhatian pada rakyat kecil... karyawannya sendiri tidak digaji. MUNAFIKUN!!!  https://m.cnnindonesia.com/ekonomi/20180614211233-92-306178/karyawan-kertas-nusantara-tagih-gaji-dan-thr-mandek-4-tahunÂ â€¦,prabowo gak terima gaji exit plan gaji karyawan pt kiani kertas 4 terima gaji perhati rakyat karyawannya gaji munafikun
positif,"Saya tidak butuh jl tol, yg saya butuhkan hasil pertanian harga jual ditingkatkan.",butuh jl tol yg butuh hasil tani harga jual tingkat
netral,"Consol games tu hardware bung, esport itu pemanfaatannya. Lah memang nggak ada dampak keekonomiannya secara masif, lah terus kenapa pak @jokowi sepertinya bangga banget dengan esport ini? Neh dampaknya esports..  pic.twitter.com/IxU0nBrRPU",consol games tu hardware esport manfaat nggak dampak ekonomi masif jokowi bangga banget esport neh dampak esports
positif,Mau gajinya dibayar? Tusuk Prabowo Sandi Mau Verpool juara liga? Tusuk Prabowo Sandi ðŸ˜,gaji bayar tusuk prabowo sandi verpool juara liga tusuk prabowo sandi
negatif,Kenapa ekonominya ? 7% bukannya target ? kalau idola elo bicara 2 digit itu gimana ?  Terbukti kan ane bilang tegas ya seperti apa,ekonomi 7 target idola elo bicara 2 digit gimana bukti ane bilang ya
positif,"Pak,  mahal harganya.  Gabisa diturunin ya?  Dari Aku, si missqueen yang pengen lewat jalan tol pake mobil pribadi.  Jangan bilang harus kerja dong biar supaya ga missqueen. Ibarat nyari kerja itu kaya lagi nyari jodoh. Ga gampang tcoy",mahal harga gabisa diturunin ya si missqueen pengen jalan tol pake mobil pribadi bilang kerja biar ga missqueen nyari kerja kaya nyari jodoh ga gampang tcoy
netral,Jokowi: RI Akan Masuk 4 Besar Kekuatan Ekonomi pada 2045  https://bisnis.tempo.co/read/1195412/jokowi-ri-akan-masuk-4-besar-kekuatan-ekonomi-pada-2045?utm_source=Digital%20Marketing&utm_medium=Facebook&utm_campaign=dlvritÂ â€¦,jokowi ri masuk 4 kuat ekonomi 2045
netral,"Prabowo - Sandi itu pengusaha, mereka tdk digaji tapi biasa menggaji ðŸ˜ƒ .",prabowo sandi usaha tdk gaji gaji
netral,"Tolong lihat dampak buruknya bing, mana yg banyak manfaat dan mana yg banyak mudharatnya. Pahami dulu semuanya. Jangan membenarkan segala sesuatu hanya dengan segi keekonomiannya saja. pic.twitter.com/rUF9XQBxMx",tolong lihat dampak buruk bing yg manfaat yg mudharatnya paham benar segi ekonomi
positif,Ucapan Pak @prabowo dan Bang @sandiuno yang akan menyumbangkan seluruh gajinya jika terpilih semakin memantapkan kami untuk  menentukan pilihan kpd #PrabowoSandi #TusukPrabowoSandi #UASdifitnahKejiDanBrutal,ucap prabowo bang sandiuno sumbang gaji pilih mantap tentu pilih kpd prabowo sandi tusuk prabowo sandi uasdifitnah keji brutal
netral,Prabowo-Sandi Tak Akan Ambil Gaji Sepeser pun Jika Terpilih   https://kumparan.com/@kumparannews/prabowo-sandi-tak-akan-ambil-gaji-sepeser-pun-jika-terpilih-1qsh5p8XjqeÂ â€¦ #UASdifitnahKejiDanBrutal,prabowo sandi ambil gaji peser pilih uasdifitnah keji brutal
netral,mkin yg d maksud kiani kertas ga mampu bayar gaji buruhz kali...?ato kiani kertas g produksi kertas tp produksi utang k karyawabx,mkin yg d maksud kiani kertas ga bayar gaji buruhz kali ato kiani kertas g produksi kertas tp produksi utang k karyawabx
positif,"Capres kaleng2 selalu hoax, harga2 melambung Faktanya harga stabil, inflasi normal dan grafik menurun. Mengelola OkE Oce gagal mau ngomongin ekonomi makro!? Di libas lu ma @jokowi  Akhirnya sikaleng2 itu bilang..  #bukansalahbapak @NasrRudi pic.twitter.com/5k5LyrNGwn",capres kaleng2 hoax harga2 lambung fakta harga stabil inflasi normal grafik turun kelola oke oce gagal ngomongin ekonomi makro libas lu ma jokowi sikaleng2 bilang bukansalahbapak nasrrudi
negatif,"Eh bung, tolong bedakan startup sebagai monetizing dan hobi yg di monetize, startup jelas ada nilai keekonomian yg besar, tapi hobi? Hanya segelintir orang yg melakukannya, dan bukan kebutuhan. Ya Allah masa harus saya jelaskan seh bedanya panjang lebar bung...",eh tolong bedak startup monetizing hobi yg monetize startup nilai ekonomi yg hobi gelintir orang yg laku butuh ya allah seh beda lebar
negatif,"Mas ari narang, prabowo sandi itu horang kayah. Yang tiap tahun setor pajak hingga ratusan juta. Emang junjungan situ. Pinternya ngambil duit haji saking kebanyakan utang",mas ari narang prabowo sandi horang kayah setor pajak ratus juta emang junjung situ pinternya ngambil duit haji saking banyak utang
netral,"Ada sebagian kader PD yg gak terima tp disisi lain prabowo bilang ekonomi indo rusak krn presiden sebelumnya, tp anda bilang ini ciri koalisi berkelas, kayaknya anda lg menghibur diri",kader pd yg gak terima tp sisi prabowo bilang ekonomi indo rusak krn presiden tp bilang ciri koalisi kelas kayak lg hibur
netral,WALAU BANYAK DIBANGUN JALAN NEGARA & JALAN TOL. HARUS DISADARI BAHWA INDONESIA MASIH KALAH JAUH DENGAN MALAYSIA UNTUK ITU PEMBANGUNAN SECARA BESAR2AN HARUS TERUS DILANJUTKAN SAMPAI MELEBIHI MALAYSIA POTENSI INDONESIA LUAR BIASA KALO BERHASIL PASTI MENJADI RAKSASA EKONOMI DUNIA,bangun jalan negara jalan tol sadar indonesia kalah malaysia bangun besar2an lanjut lebih malaysia potensi indonesia kalo hasil raksasa ekonomi dunia
negatif,klo ada yg percya gaji @prabowo dan @sandiuno akn dsumbangkan jika jd presiden bearti = FIX orang dungu,klo yg percya gaji prabowo sandiuno akn dsumbangkan jd presiden bearti fix orang dungu
positif,"maju terus Sumatra semoga dgn adanya jalan Tol ini pertumbuhan ekonomi semakin banyakkkkk, aamiinn",maju sumatra moga dgn jalan tol tumbuh ekonomi banyakkkkk aamiinn
positif,"Bentar dulu, awalnya narasi elo kan pembangunan terutama tol, kok lari sekarang bahas ekonomi dan temennya, ayo belajar konsisten tema yg elo singgung wkwkwkwk  #17AprilCoblosJokowiAmin #17AprilCoblosBajuPutih",bentar narasi elo bangun tol lari bahas ekonomi temennya ayo ajar konsisten tema yg elo singgung wkwkwkwk 17 april coblos jokowi amin 17 april coblos baju putih
netral,"Bahkan TOL juga cmn melanjutkan, jd bukan prestasi  Ekonomi gimana? Rupiah? Devisa? Inflasi?  Itu lebih PENTING dari sebuah proyek tanpa platform???  Bandara Kertajati Sepi, Berapa Uang yang 'Dibakar'? http://Tirto.IDÂ ",tol cmn lanjut jd prestasi ekonomi gimana rupiah devisa inflasi proyek platform bandara kertajati sepi uang bakar
positif,Setuju... Ga ada harga dirinya lagi partai Demokrat...!! Jangan hanya memikirkan karena ada bu Mega di sisi Jokowi pak.. @SBYudhoyono Kehidupan dan masa depan bangsa lebih penting daripada emosi seseorang !,tuju ga harga partai demokrat pikir bu mega sisi jokowi sbyudhoyono hidup bangsa emosi
positif,"tidak semua nitijen paham ekonomi makro, jadi pengennya yg instan, yg langsung dirasakan tiap2 individu, betapa beratnya jadi presiden indonesia sudah mbangun ini itu, mikir ini itu, masih saja dihujat entah ganti presiden atau tidak, saya rasa nitijen emang cuma bisa ngehujat",nitijen paham ekonomi makro pengennya yg instan yg langsung rasa tiap2 individu betapa berat presiden indonesia mbangun mikir hujat ganti presiden nitijen emang ngehujat
netral,"Bangsa yg besar, Bangsa yg menghargai Budayanya... Itulah Indonesia...Nusantara ku... â¤ï¸",bangsa yg bangsa yg harga budaya indonesia nusantara ku
negatif,Dampaknya ekonominya gimana? 7%? Otak mana otak ðŸ˜‚ plonga plongo doang si,dampak ekonomi gimana 7 otak otak plonga plongo doang si
negatif,"Yaa krn memang di mata @prabowo, @SBYudhoyono gak dianggap berharga..  Ayoo pak.. tempeleng balik donkk..",yaa krn mata prabowo sbyudhoyono gak anggap harga ayoo tempeleng donkk
netral,Pertama kalinya di Indonesia baru di era kepemimpinan Jokowi harga BBM merata di seluruh Indonesia. #PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih,kali indonesia era pimpin jokowi harga bbm rata indonesia pilih orang pilih islam pilih baju putih
positif,"Dengan mencoblos PROBOWO SANDI anda ikut beramal. Karena selama 5 tahun,  gaji Prabowo sandi  akan di sumbangkan ke fakir miskin,kaum duafa,dll",coblos probowo sandi amal 5 gaji prabowo sandi sumbang fakir miskin kaum duafa dll
positif,Kebijakan Jokowi untuk BBM satu harga merupakan bentuk nyata keadilan sosial bagi rakyat Indonesia. #PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih,bijak jokowi bbm harga bentuk nyata adil sosial rakyat indonesia pilih orang pilih islam pilih baju putih
netral,Dewi Dan Dedi Jadi Andalan Pemerataan Ekonomi Jokowi Kedepan ,dewi dedi andal rata ekonomi jokowi depan
netral,Komitmen Prabowo-Sandi Tak Akan Ambil Gaji Serupiah Pun Jika Terpilih  http://dlvr.it/R2lf3yÂ ,komitmen prabowo sandi ambil gaji rupiah pilih
positif,"Ada yg mencoba menarik simpati dgn cara menjadi korban hacker, agar di kasihani dan didukung.. kami tetap menduking bapak @jokowi yg hasil kerja nyata nya sdh terbukti bukan hanya janji ini murah, itu murah, gak ambil gaji lah Ini 2019 bung, bukan jaman orba. #CoblosPutihJokowi",yg coba tarik simpati dgn korban hacker kasihan dukung menduking jokowi yg hasil kerja nyata nya sdh bukti janji murah murah gak ambil gaji 2019 jaman orba coblos putih jokowi
netral,"Gara-gara ketimpangan ekonomi, Prabowo Salahkan Para Presiden Sebelum Jokowi. #01JOKOWIAMIN #JokowiMenangTotalDebat @JKFC23456789 @Paltiwest @AlvinoLulu @katerinaKwari https://nasional.kompas.com/read/2019/04/13/21502121/saat-prabowo-salahkan-para-presiden-sebelum-jokowi-soal-perekonomian-negaraÂ â€¦",gara gara timpang ekonomi prabowo salah presiden jokowi 01 jokowiamin jokowi menang total debat jkfc23456789 paltiwest alvinolulu katerinakwari
netral,#PopulerB1 10: Jokowi: Naikkan Tax Ratio Drastis Bisa Guncang Ekonomi  http://brt.st/6b4KÂ ,populer b1 10 jokowi naik tax ratio drastis guncang ekonomi
netral,Ini yg katanya ahli ekonomi klrg itu ya ? Cc @tvOneNews @KompasTV @TRANS7  ..,yg ahli ekonomi klrg ya cc tvonenews kompastv trans7
positif,Ini yang ditanyakan jokowi Katanya ekonomi digital  Alhamdullilah jawaban pak prabowo mantap betul   http://sains.kompas.com/read/2018/06/19/192900123/who-resmi-tetapkan-kecanduan-game-sebagai-gangguan-mental?utm_source=WhatsappÂ â€¦,jokowi ekonomi digital alhamdullilah prabowo mantap
